fecha,competicion,local,visitante,goles_local,goles_visitante
2024-09-08,UEFA Nations League,Bulgaria,Northern Ireland,1.0,0.0
2024-09-08,UEFA Nations League,Gibraltar,Liechtenstein,2.0,2.0
2024-09-09,Intercontinental Cup,India,Syria,0.0,3.0
2024-09-09,African Cup of Nations qualification,Madagascar,Comoros,1.0,1.0
2024-09-09,African Cup of Nations qualification,Morocco,Lesotho,1.0,0.0
2024-09-09,African Cup of Nations qualification,Equatorial Guinea,Togo,2.0,2.0
2024-09-09,African Cup of Nations qualification,Niger,Ghana,1.0,1.0
2024-09-09,African Cup of Nations qualification,Angola,Sudan,2.0,1.0
2024-09-09,African Cup of Nations qualification,Ethiopia,DR Congo,0.0,2.0
2024-09-09,African Cup of Nations qualification,Uganda,Congo,2.0,0.0
2024-09-09,African Cup of Nations qualification,Burundi,Senegal,0.0,1.0
2024-09-09,CONCACAF Nations League,Guadeloupe,Suriname,1.0,0.0
2024-09-09,CONCACAF Nations League,Martinique,Guyana,2.0,2.0
2024-09-09,CONCACAF Nations League,Guatemala,Costa Rica,0.0,0.0
2024-09-09,CONCACAF Nations League,Curaçao,Saint Martin,4.0,0.0
2024-09-09,CONCACAF Nations League,Grenada,Saint Lucia,1.0,2.0
2024-09-09,CONCACAF Nations League,Haiti,Sint Maarten,6.0,0.0
2024-09-09,CONCACAF Nations League,Puerto Rico,Aruba,1.0,0.0
2024-09-09,UEFA Nations League,France,Belgium,2.0,0.0
2024-09-09,UEFA Nations League,Israel,Italy,1.0,2.0
2024-09-09,UEFA Nations League,Norway,Austria,2.0,1.0
2024-09-09,UEFA Nations League,Slovenia,Kazakhstan,3.0,0.0
2024-09-09,UEFA Nations League,Montenegro,Wales,1.0,2.0
2024-09-09,UEFA Nations League,Turkey,Iceland,3.0,1.0
2024-09-09,UEFA Nations League,Cyprus,Kosovo,0.0,4.0
2024-09-09,UEFA Nations League,Romania,Lithuania,3.0,1.0
2024-09-09,FIFA World Cup qualification,Samoa,Tonga,2.0,1.0
2024-09-10,Friendly,Mexico,Canada,0.0,0.0
2024-09-10,Friendly,Moldova,San Marino,1.0,0.0
2024-09-10,Friendly,United States,New Zealand,1.0,1.0
2024-09-10,Friendly,Vietnam,Thailand,1.0,2.0
2024-09-10,AFC Asian Cup qualification,Cambodia,Sri Lanka,2.0,2.0
2024-09-10,AFC Asian Cup qualification,Macau,Brunei,0.0,1.0
2024-09-10,AFC Asian Cup qualification,Mongolia,Timor-Leste,2.0,0.0
2024-09-10,African Cup of Nations qualification,Gabon,Central African Republic,2.0,0.0
2024-09-10,African Cup of Nations qualification,Botswana,Egypt,0.0,4.0
2024-09-10,African Cup of Nations qualification,Cape Verde,Mauritania,2.0,0.0
2024-09-10,African Cup of Nations qualification,Rwanda,Nigeria,0.0,0.0
2024-09-10,African Cup of Nations qualification,Benin,Libya,2.0,1.0
2024-09-10,African Cup of Nations qualification,Liberia,Algeria,0.0,3.0
2024-09-10,African Cup of Nations qualification,Zambia,Sierra Leone,3.0,2.0
2024-09-10,African Cup of Nations qualification,Chad,Ivory Coast,0.0,2.0
2024-09-10,African Cup of Nations qualification,Guinea,Tanzania,1.0,2.0
2024-09-10,African Cup of Nations qualification,Mozambique,Guinea-Bissau,2.0,1.0
2024-09-10,African Cup of Nations qualification,Eswatini,Mali,0.0,1.0
2024-09-10,African Cup of Nations qualification,Namibia,Kenya,1.0,2.0
2024-09-10,African Cup of Nations qualification,South Sudan,South Africa,2.0,3.0
2024-09-10,African Cup of Nations qualification,Burkina Faso,Malawi,3.0,1.0
2024-09-10,CONCACAF Nations League,Cuba,Nicaragua,1.0,1.0
2024-09-10,CONCACAF Nations League,Trinidad and Tobago,French Guiana,0.0,0.0
2024-09-10,CONCACAF Nations League,Honduras,Jamaica,1.0,2.0
2024-09-10,CONCACAF Nations League,Dominican Republic,Dominica,2.0,0.0
2024-09-10,CONCACAF Nations League,Antigua and Barbuda,Bermuda,0.0,1.0
2024-09-10,CONCACAF Nations League,United States Virgin Islands,Barbados,0.0,3.0
2024-09-10,CONCACAF Nations League,Belize,Anguilla,1.0,0.0
2024-09-10,CONCACAF Nations League,Saint Kitts and Nevis,British Virgin Islands,2.0,0.0
2024-09-10,UEFA Nations League,Hungary,Bosnia and Herzegovina,0.0,0.0
2024-09-10,UEFA Nations League,Netherlands,Germany,2.0,2.0
2024-09-10,UEFA Nations League,Albania,Georgia,0.0,1.0
2024-09-10,UEFA Nations League,Czech Republic,Ukraine,3.0,2.0
2024-09-10,UEFA Nations League,England,Finland,2.0,0.0
2024-09-10,UEFA Nations League,Republic of Ireland,Greece,0.0,2.0
2024-09-10,UEFA Nations League,Latvia,Faroe Islands,1.0,0.0
2024-09-10,UEFA Nations League,North Macedonia,Armenia,2.0,0.0
2024-09-10,UEFA Nations League,Andorra,Malta,0.0,1.0
2024-09-10,FIFA World Cup qualification,Colombia,Argentina,2.0,1.0
2024-09-10,FIFA World Cup qualification,Ecuador,Peru,1.0,0.0
2024-09-10,FIFA World Cup qualification,Chile,Bolivia,1.0,2.0
2024-09-10,FIFA World Cup qualification,Venezuela,Uruguay,0.0,0.0
2024-09-10,FIFA World Cup qualification,Paraguay,Brazil,1.0,0.0
2024-09-10,FIFA World Cup qualification,North Korea,Qatar,2.0,2.0
2024-09-10,FIFA World Cup qualification,Kyrgyzstan,Uzbekistan,2.0,3.0
2024-09-10,FIFA World Cup qualification,United Arab Emirates,Iran,0.0,1.0
2024-09-10,FIFA World Cup qualification,Oman,South Korea,1.0,3.0
2024-09-10,FIFA World Cup qualification,Kuwait,Iraq,0.0,0.0
2024-09-10,FIFA World Cup qualification,Palestine,Jordan,1.0,3.0
2024-09-10,FIFA World Cup qualification,Bahrain,Japan,0.0,5.0
2024-09-10,FIFA World Cup qualification,Indonesia,Australia,0.0,0.0
2024-09-10,FIFA World Cup qualification,China,Saudi Arabia,1.0,2.0
2024-09-10,African Cup of Nations qualification,Zimbabwe,Cameroon,0.0,0.0
2024-10-08,ASEAN Championship qualification,Brunei,Timor-Leste,0.0,1.0
2024-10-09,CONCACAF Nations League,Barbados,United States Virgin Islands,5.0,0.0
2024-10-09,CONCACAF Nations League,Belize,Anguilla,1.0,0.0
2024-10-09,CONCACAF Nations League,Saint Kitts and Nevis,British Virgin Islands,3.0,1.0
2024-10-10,Friendly,Liechtenstein,Hong Kong,1.0,0.0
2024-10-10,Friendly,Myanmar,Sri Lanka,2.0,0.0
2024-10-10,African Cup of Nations qualification,Cape Verde,Botswana,0.0,1.0
2024-10-10,African Cup of Nations qualification,Algeria,Togo,5.0,1.0
2024-10-10,African Cup of Nations qualification,Ghana,Sudan,0.0,0.0
2024-10-10,African Cup of Nations qualification,DR Congo,Tanzania,1.0,0.0
2024-10-10,African Cup of Nations qualification,Namibia,Zimbabwe,0.0,1.0
2024-10-10,African Cup of Nations qualification,Burkina Faso,Burundi,4.0,1.0
2024-10-10,CONCACAF Nations League,Cuba,Trinidad and Tobago,2.0,2.0
2024-10-10,CONCACAF Nations League,French Guiana,Honduras,2.0,3.0
2024-10-10,CONCACAF Nations League,Nicaragua,Jamaica,0.0,2.0
2024-10-10,CONCACAF Nations League,Bonaire,Montserrat,0.0,1.0
2024-10-10,CONCACAF Nations League,Saint Vincent and the Grenadines,El Salvador,2.0,3.0
2024-10-10,UEFA Nations League,Israel,France,1.0,4.0
2024-10-10,UEFA Nations League,Italy,Belgium,2.0,2.0
2024-10-10,UEFA Nations League,England,Greece,1.0,2.0
2024-10-10,UEFA Nations League,Finland,Republic of Ireland,1.0,2.0
2024-10-10,UEFA Nations League,Austria,Kazakhstan,4.0,0.0
2024-10-10,UEFA Nations League,Norway,Slovenia,3.0,0.0
2024-10-10,UEFA Nations League,Latvia,North Macedonia,0.0,3.0
2024-10-10,UEFA Nations League,Faroe Islands,Armenia,2.0,2.0
2024-10-10,UEFA Nations League,Gibraltar,San Marino,1.0,0.0
2024-10-10,UEFA Nations League,Moldova,Andorra,2.0,0.0
2024-10-10,FIFA World Cup qualification,Bolivia,Colombia,1.0,0.0
2024-10-10,FIFA World Cup qualification,Ecuador,Paraguay,0.0,0.0
2024-10-10,FIFA World Cup qualification,Venezuela,Argentina,1.0,1.0
2024-10-10,FIFA World Cup qualification,Chile,Brazil,1.0,2.0
2024-10-10,FIFA World Cup qualification,Papua New Guinea,New Caledonia,1.0,3.0
2024-10-10,FIFA World Cup qualification,Fiji,Solomon Islands,1.0,0.0
2024-10-10,FIFA World Cup qualification,Qatar,Kyrgyzstan,3.0,1.0
2024-10-10,FIFA World Cup qualification,Uzbekistan,Iran,0.0,0.0
2024-10-10,FIFA World Cup qualification,United Arab Emirates,North Korea,1.0,1.0
2024-10-10,FIFA World Cup qualification,Jordan,South Korea,0.0,2.0
2024-10-10,FIFA World Cup qualification,Oman,Kuwait,4.0,0.0
2024-10-10,FIFA World Cup qualification,Iraq,Palestine,1.0,0.0
2024-10-10,FIFA World Cup qualification,Bahrain,Indonesia,2.0,2.0
2024-10-10,FIFA World Cup qualification,Australia,China,3.0,1.0
2024-10-10,FIFA World Cup qualification,Saudi Arabia,Japan,0.0,2.0
2024-10-11,Friendly,Cambodia,Taiwan,3.0,2.0
2024-10-11,African Cup of Nations qualification,Madagascar,Gambia,1.0,1.0
2024-10-11,African Cup of Nations qualification,Tunisia,Comoros,0.0,1.0
2024-10-11,African Cup of Nations qualification,Gabon,Lesotho,0.0,0.0
2024-10-11,African Cup of Nations qualification,Egypt,Mauritania,2.0,0.0
2024-10-11,African Cup of Nations qualification,Benin,Rwanda,3.0,0.0
2024-10-11,African Cup of Nations qualification,Nigeria,Libya,1.0,0.0
2024-10-11,African Cup of Nations qualification,Equatorial Guinea,Liberia,1.0,0.0
2024-10-11,African Cup of Nations qualification,Angola,Niger,2.0,0.0
2024-10-11,African Cup of Nations qualification,Zambia,Chad,0.0,0.0
2024-10-11,African Cup of Nations qualification,Ivory Coast,Sierra Leone,4.0,1.0
2024-10-11,African Cup of Nations qualification,Mozambique,Eswatini,1.0,1.0
2024-10-11,African Cup of Nations qualification,Mali,Guinea-Bissau,1.0,0.0
2024-10-11,African Cup of Nations qualification,Cameroon,Kenya,4.0,1.0
2024-10-11,African Cup of Nations qualification,Uganda,South Sudan,1.0,0.0
2024-10-11,African Cup of Nations qualification,South Africa,Congo,5.0,0.0
2024-10-11,African Cup of Nations qualification,Senegal,Malawi,4.0,0.0
2024-10-11,CONCACAF Nations League,Guadeloupe,Martinique,0.0,1.0
2024-10-11,CONCACAF Nations League,Suriname,Costa Rica,1.0,1.0
2024-10-11,CONCACAF Nations League,Guyana,Guatemala,1.0,3.0
2024-10-11,CONCACAF Nations League,Grenada,Curaçao,0.0,0.0
2024-10-11,CONCACAF Nations League,Saint Lucia,Saint Martin,2.0,1.0
2024-10-11,CONCACAF Nations League,Sint Maarten,Puerto Rico,3.0,2.0
2024-10-11,CONCACAF Nations League,Aruba,Haiti,1.0,3.0
2024-10-11,UEFA Nations League,Bosnia and Herzegovina,Germany,1.0,2.0
2024-10-11,UEFA Nations League,Hungary,Netherlands,1.0,1.0
2024-10-11,UEFA Nations League,Czech Republic,Albania,2.0,0.0
2024-10-11,UEFA Nations League,Ukraine,Georgia,1.0,0.0
2024-10-11,UEFA Nations League,Iceland,Wales,2.0,2.0
2024-10-11,UEFA Nations League,Turkey,Montenegro,1.0,0.0
2024-10-11,UEFA Nations League,Estonia,Azerbaijan,3.0,1.0
2024-10-11,UEFA Nations League,Slovakia,Sweden,2.0,2.0
2024-10-11,FIFA World Cup qualification,Peru,Uruguay,1.0,0.0
2024-10-11,FIFA World Cup qualification,New Zealand,Tahiti,3.0,0.0
2024-10-11,King's Cup,Syria,Tajikistan,1.0,0.0
2024-10-11,King's Cup,Thailand,Philippines,3.0,1.0
2024-10-12,Friendly,United States,Panama,2.0,0.0
2024-10-12,Friendly,Vietnam,India,1.0,1.0
2024-10-12,African Cup of Nations qualification,Morocco,Central African Republic,5.0,0.0
2024-10-12,African Cup of Nations qualification,Guinea,Ethiopia,4.0,1.0
2024-10-12,CONCACAF Nations League,Antigua and Barbuda,Dominican Republic,0.0,5.0
2024-10-12,CONCACAF Nations League,Bermuda,Dominica,6.0,1.0
2024-10-12,CONCACAF Nations League,Bahamas,United States Virgin Islands,3.0,1.0
2024-10-12,CONCACAF Nations League,Turks and Caicos Islands,Anguilla,2.0,1.0
2024-10-12,CONCACAF Nations League,Cayman Islands,British Virgin Islands,1.0,0.0
2024-10-12,UEFA Nations League,Croatia,Scotland,2.0,1.0
2024-10-12,UEFA Nations League,Poland,Portugal,1.0,3.0
2024-10-12,UEFA Nations League,Serbia,Switzerland,2.0,0.0
2024-10-12,UEFA Nations League,Spain,Denmark,1.0,0.0
2024-10-12,UEFA Nations League,Lithuania,Kosovo,1.0,2.0
2024-10-12,UEFA Nations League,Cyprus,Romania,0.0,3.0
2024-10-12,UEFA Nations League,Bulgaria,Luxembourg,0.0,0.0
2024-10-12,UEFA Nations League,Belarus,Northern Ireland,0.0,0.0
2024-10-12,FIFA World Cup qualification,Vanuatu,Samoa,4.0,1.0
2024-10-13,Friendly,Andorra,San Marino,2.0,0.0
2024-10-13,Friendly,Myanmar,Sri Lanka,0.0,0.0
2024-10-13,African Cup of Nations qualification,Burundi,Burkina Faso,0.0,2.0
2024-10-13,CONCACAF Nations League,Montserrat,Bonaire,0.0,1.0
2024-10-13,CONCACAF Nations League,Saint Vincent and the Grenadines,El Salvador,2.0,1.0
2024-10-13,UEFA Nations League,Finland,England,1.0,3.0
2024-10-13,UEFA Nations League,Greece,Republic of Ireland,2.0,0.0
2024-10-13,UEFA Nations League,Kazakhstan,Slovenia,0.0,1.0
2024-10-13,UEFA Nations League,Austria,Norway,5.0,1.0
2024-10-13,UEFA Nations League,Faroe Islands,Latvia,1.0,1.0
2024-10-13,UEFA Nations League,Armenia,North Macedonia,0.0,2.0
2024-10-13,UEFA Nations League,Liechtenstein,Gibraltar,0.0,0.0
2024-10-13,UEFA Nations League,Malta,Moldova,1.0,0.0
2024-10-14,Friendly,New Zealand,Malaysia,4.0,0.0
2024-10-14,African Cup of Nations qualification,Gambia,Madagascar,1.0,0.0
2024-10-14,African Cup of Nations qualification,Liberia,Equatorial Guinea,1.0,2.0
2024-10-14,African Cup of Nations qualification,Togo,Algeria,0.0,1.0
2024-10-14,African Cup of Nations qualification,Eswatini,Mozambique,0.0,3.0
2024-10-14,African Cup of Nations qualification,Kenya,Cameroon,0.0,1.0
2024-10-14,African Cup of Nations qualification,Zimbabwe,Namibia,3.0,1.0
2024-10-14,CONCACAF Nations League,Nicaragua,French Guiana,3.0,2.0
2024-10-14,CONCACAF Nations League,Jamaica,Honduras,0.0,0.0
2024-10-14,CONCACAF Nations League,Trinidad and Tobago,Cuba,3.0,1.0
2024-10-14,CONCACAF Nations League,Curaçao,Grenada,1.0,0.0
2024-10-14,CONCACAF Nations League,Saint Lucia,Saint Martin,0.0,4.0
2024-10-14,CONCACAF Nations League,Puerto Rico,Sint Maarten,2.0,1.0
2024-10-14,CONCACAF Nations League,Aruba,Haiti,3.0,5.0
2024-10-14,UEFA Nations League,Belgium,France,1.0,2.0
2024-10-14,UEFA Nations League,Italy,Israel,4.0,1.0
2024-10-14,UEFA Nations League,Bosnia and Herzegovina,Hungary,0.0,2.0
2024-10-14,UEFA Nations League,Germany,Netherlands,1.0,0.0
2024-10-14,UEFA Nations League,Georgia,Albania,0.0,1.0
2024-10-14,UEFA Nations League,Ukraine,Czech Republic,1.0,1.0
2024-10-14,UEFA Nations League,Iceland,Turkey,2.0,4.0
2024-10-14,UEFA Nations League,Wales,Montenegro,1.0,0.0
2024-10-14,UEFA Nations League,Azerbaijan,Slovakia,1.0,3.0
2024-10-14,UEFA Nations League,Estonia,Sweden,0.0,3.0
2024-10-14,King's Cup,Tajikistan,Philippines,0.0,3.0
2024-10-14,King's Cup,Thailand,Syria,2.0,1.0
2024-10-15,Friendly,Canada,Panama,2.0,1.0
2024-10-15,Friendly,Hong Kong,Cambodia,3.0,0.0
2024-10-15,Friendly,Mexico,United States,2.0,0.0
2024-10-15,African Cup of Nations qualification,Comoros,Tunisia,1.0,1.0
2024-10-15,African Cup of Nations qualification,Lesotho,Gabon,0.0,2.0
2024-10-15,African Cup of Nations qualification,Morocco,Central African Republic,4.0,0.0
2024-10-15,African Cup of Nations qualification,Mauritania,Egypt,0.0,1.0
2024-10-15,African Cup of Nations qualification,Botswana,Cape Verde,1.0,0.0
2024-10-15,African Cup of Nations qualification,Rwanda,Benin,2.0,1.0
2024-10-15,African Cup of Nations qualification,Sudan,Ghana,2.0,0.0
2024-10-15,African Cup of Nations qualification,Niger,Angola,0.0,1.0
2024-10-15,African Cup of Nations qualification,Chad,Zambia,0.0,1.0
2024-10-15,African Cup of Nations qualification,Sierra Leone,Ivory Coast,1.0,0.0
2024-10-15,African Cup of Nations qualification,Tanzania,DR Congo,0.0,2.0
2024-10-15,African Cup of Nations qualification,Ethiopia,Guinea,0.0,3.0
2024-10-15,African Cup of Nations qualification,Guinea-Bissau,Mali,0.0,0.0
2024-10-15,African Cup of Nations qualification,South Sudan,Uganda,1.0,2.0
2024-10-15,African Cup of Nations qualification,Congo,South Africa,1.0,1.0
2024-10-15,African Cup of Nations qualification,Malawi,Senegal,0.0,1.0
2024-10-15,CONCACAF Nations League,Costa Rica,Guatemala,3.0,0.0
2024-10-15,CONCACAF Nations League,Guadeloupe,Martinique,0.0,0.0
2024-10-15,CONCACAF Nations League,Suriname,Guyana,5.0,1.0
2024-10-15,CONCACAF Nations League,Dominican Republic,Antigua and Barbuda,5.0,0.0
2024-10-15,CONCACAF Nations League,Bermuda,Dominica,3.0,2.0
2024-10-15,CONCACAF Nations League,Barbados,Bahamas,6.0,2.0
2024-10-15,CONCACAF Nations League,Belize,Turks and Caicos Islands,3.0,0.0
2024-10-15,CONCACAF Nations League,Saint Kitts and Nevis,Cayman Islands,1.0,1.0
2024-10-15,UEFA Nations League,Scotland,Portugal,0.0,0.0
2024-10-15,UEFA Nations League,Poland,Croatia,3.0,3.0
2024-10-15,UEFA Nations League,Spain,Serbia,3.0,0.0
2024-10-15,UEFA Nations League,Switzerland,Denmark,2.0,2.0
2024-10-15,UEFA Nations League,Kosovo,Cyprus,3.0,0.0
2024-10-15,UEFA Nations League,Lithuania,Romania,1.0,2.0
2024-10-15,UEFA Nations League,Northern Ireland,Bulgaria,5.0,0.0
2024-10-15,UEFA Nations League,Belarus,Luxembourg,1.0,1.0
2024-10-15,FIFA World Cup qualification,Colombia,Chile,4.0,0.0
2024-10-15,FIFA World Cup qualification,Paraguay,Venezuela,2.0,1.0
2024-10-15,FIFA World Cup qualification,Uruguay,Ecuador,0.0,0.0
2024-10-15,FIFA World Cup qualification,Argentina,Bolivia,6.0,0.0
2024-10-15,FIFA World Cup qualification,Brazil,Peru,4.0,0.0
2024-10-15,FIFA World Cup qualification,Uzbekistan,United Arab Emirates,1.0,0.0
2024-10-15,FIFA World Cup qualification,Iran,Qatar,4.0,1.0
2024-10-15,FIFA World Cup qualification,Kyrgyzstan,North Korea,1.0,0.0
2024-10-15,FIFA World Cup qualification,Jordan,Oman,4.0,0.0
2024-10-15,FIFA World Cup qualification,Palestine,Kuwait,2.0,2.0
2024-10-15,FIFA World Cup qualification,South Korea,Iraq,3.0,2.0
2024-10-15,FIFA World Cup qualification,Japan,Australia,1.0,1.0
2024-10-15,FIFA World Cup qualification,China,Indonesia,2.0,1.0
2024-10-15,FIFA World Cup qualification,Saudi Arabia,Bahrain,0.0,0.0
2024-10-15,ASEAN Championship qualification,Timor-Leste,Brunei,0.0,0.0
2024-11-13,Friendly,Bangladesh,Maldives,0.0,1.0
2024-11-13,Friendly,Tajikistan,Nepal,4.0,0.0
2024-11-13,African Cup of Nations qualification,Liberia,Togo,1.0,0.0
2024-11-13,African Cup of Nations qualification,Chad,Sierra Leone,1.0,1.0
2024-11-13,African Cup of Nations qualification,Namibia,Cameroon,0.0,0.0
2024-11-14,UEFA Nations League,Belgium,Italy,0.0,1.0
2024-11-14,UEFA Nations League,France,Israel,0.0,0.0
2024-11-14,UEFA Nations League,Republic of Ireland,Finland,1.0,0.0
2024-11-14,UEFA Nations League,Greece,England,0.0,3.0
2024-11-14,UEFA Nations League,Kazakhstan,Austria,0.0,2.0
2024-11-14,UEFA Nations League,Slovenia,Norway,1.0,4.0
2024-11-14,UEFA Nations League,North Macedonia,Latvia,1.0,0.0
2024-11-14,UEFA Nations League,Armenia,Faroe Islands,0.0,1.0
2024-11-14,CONCACAF Nations League,Montserrat,Saint Vincent and the Grenadines,1.0,2.0
2024-11-14,CONCACAF Nations League,El Salvador,Bonaire,1.0,0.0
2024-11-14,CONCACAF Nations League,Belize,French Guiana,2.0,1.0
2024-11-14,CONCACAF Nations League,Saint Kitts and Nevis,Cuba,2.0,1.0
2024-11-14,CONCACAF Nations League,Costa Rica,Panama,0.0,1.0
2024-11-14,CONCACAF Nations League,Jamaica,United States,0.0,1.0
2024-11-14,Friendly,Hong Kong,Philippines,3.0,1.0
2024-11-14,Friendly,Malaysia,Laos,3.0,1.0
2024-11-14,Friendly,Malta,Liechtenstein,2.0,0.0
2024-11-14,Friendly,Singapore,Myanmar,3.0,2.0
2024-11-14,Friendly,Thailand,Lebanon,0.0,0.0
2024-11-14,FIFA World Cup qualification,Venezuela,Brazil,1.0,1.0
2024-11-14,FIFA World Cup qualification,Ecuador,Bolivia,4.0,0.0
2024-11-14,FIFA World Cup qualification,Paraguay,Argentina,2.0,1.0
2024-11-14,FIFA World Cup qualification,Solomon Islands,New Caledonia,2.0,3.0
2024-11-14,FIFA World Cup qualification,Papua New Guinea,Fiji,3.0,3.0
2024-11-14,FIFA World Cup qualification,North Korea,Iran,2.0,3.0
2024-11-14,FIFA World Cup qualification,Qatar,Uzbekistan,3.0,2.0
2024-11-14,FIFA World Cup qualification,United Arab Emirates,Kyrgyzstan,3.0,0.0
2024-11-14,FIFA World Cup qualification,Kuwait,South Korea,1.0,3.0
2024-11-14,FIFA World Cup qualification,Iraq,Jordan,0.0,0.0
2024-11-14,FIFA World Cup qualification,Oman,Palestine,1.0,0.0
2024-11-14,FIFA World Cup qualification,Bahrain,China,0.0,1.0
2024-11-14,FIFA World Cup qualification,Australia,Saudi Arabia,0.0,0.0
2024-11-14,African Cup of Nations qualification,Madagascar,Tunisia,2.0,3.0
2024-11-14,African Cup of Nations qualification,Lesotho,Central African Republic,1.0,0.0
2024-11-14,African Cup of Nations qualification,Rwanda,Libya,0.0,1.0
2024-11-14,African Cup of Nations qualification,Benin,Nigeria,1.0,1.0
2024-11-14,African Cup of Nations qualification,Equatorial Guinea,Algeria,0.0,0.0
2024-11-14,African Cup of Nations qualification,Niger,Sudan,4.0,0.0
2024-11-14,African Cup of Nations qualification,South Sudan,Congo,3.0,2.0
2024-11-14,African Cup of Nations qualification,Burundi,Malawi,0.0,0.0
2024-11-14,African Cup of Nations qualification,Burkina Faso,Senegal,0.0,1.0
2024-11-15,UEFA Nations League,Portugal,Poland,5.0,1.0
2024-11-15,UEFA Nations League,Scotland,Croatia,1.0,0.0
2024-11-15,UEFA Nations League,Denmark,Spain,1.0,2.0
2024-11-15,UEFA Nations League,Switzerland,Serbia,1.0,1.0
2024-11-15,UEFA Nations League,Cyprus,Lithuania,2.0,1.0
2024-11-15,UEFA Nations League,Romania,Kosovo,0.0,0.0
2024-11-15,UEFA Nations League,Northern Ireland,Belarus,2.0,0.0
2024-11-15,UEFA Nations League,Luxembourg,Bulgaria,0.0,1.0
2024-11-15,UEFA Nations League,San Marino,Gibraltar,1.0,1.0
2024-11-15,CONCACAF Nations League,Saint Lucia,Grenada,0.0,4.0
2024-11-15,CONCACAF Nations League,Curaçao,Saint Martin,5.0,0.0
2024-11-15,CONCACAF Nations League,Puerto Rico,Aruba,5.0,1.0
2024-11-15,CONCACAF Nations League,Sint Maarten,Haiti,0.0,8.0
2024-11-15,CONCACAF Nations League,Barbados,Guyana,1.0,4.0
2024-11-15,CONCACAF Nations League,Cayman Islands,Guadeloupe,0.0,6.0
2024-11-15,CONCACAF Nations League,Honduras,Mexico,2.0,0.0
2024-11-15,CONCACAF Nations League,Suriname,Canada,0.0,1.0
2024-11-15,FIFA World Cup qualification,Peru,Chile,0.0,0.0
2024-11-15,FIFA World Cup qualification,Uruguay,Colombia,3.0,2.0
2024-11-15,FIFA World Cup qualification,Samoa,Tahiti,0.0,3.0
2024-11-15,FIFA World Cup qualification,New Zealand,Vanuatu,8.0,1.0
2024-11-15,FIFA World Cup qualification,Indonesia,Japan,0.0,4.0
2024-11-15,Friendly,Russia,Brunei,2.0,1.0
2024-11-15,African Cup of Nations qualification,Gambia,Comoros,1.0,2.0
2024-11-15,African Cup of Nations qualification,Gabon,Morocco,1.0,5.0
2024-11-15,African Cup of Nations qualification,Botswana,Mauritania,1.0,1.0
2024-11-15,African Cup of Nations qualification,Cape Verde,Egypt,1.0,1.0
2024-11-15,African Cup of Nations qualification,Angola,Ghana,1.0,1.0
2024-11-15,African Cup of Nations qualification,Zambia,Ivory Coast,1.0,0.0
2024-11-15,African Cup of Nations qualification,Eswatini,Guinea-Bissau,1.0,1.0
2024-11-15,African Cup of Nations qualification,Mozambique,Mali,0.0,1.0
2024-11-15,African Cup of Nations qualification,Zimbabwe,Kenya,1.0,1.0
2024-11-15,African Cup of Nations qualification,Uganda,South Africa,0.0,2.0
2024-11-16,UEFA Nations League,Germany,Bosnia and Herzegovina,7.0,0.0
2024-11-16,UEFA Nations League,Netherlands,Hungary,4.0,0.0
2024-11-16,UEFA Nations League,Albania,Czech Republic,0.0,0.0
2024-11-16,UEFA Nations League,Georgia,Ukraine,1.0,1.0
2024-11-16,UEFA Nations League,Montenegro,Iceland,0.0,2.0
2024-11-16,UEFA Nations League,Turkey,Wales,0.0,0.0
2024-11-16,UEFA Nations League,Azerbaijan,Estonia,0.0,0.0
2024-11-16,UEFA Nations League,Sweden,Slovakia,2.0,1.0
2024-11-16,UEFA Nations League,Andorra,Moldova,0.0,1.0
2024-11-16,CONCACAF Nations League,Bermuda,Antigua and Barbuda,2.0,1.0
2024-11-16,CONCACAF Nations League,Dominican Republic,Dominica,6.0,1.0
2024-11-16,Friendly,Bangladesh,Maldives,2.0,1.0
2024-11-16,Friendly,Nepal,Afghanistan,2.0,0.0
2024-11-16,Friendly,Sri Lanka,Yemen,1.0,0.0
2024-11-16,African Cup of Nations qualification,Ethiopia,Tanzania,0.0,2.0
2024-11-16,African Cup of Nations qualification,Guinea,DR Congo,1.0,0.0
2024-11-17,UEFA Nations League,Israel,Belgium,1.0,0.0
2024-11-17,UEFA Nations League,Italy,France,1.0,3.0
2024-11-17,UEFA Nations League,England,Republic of Ireland,5.0,0.0
2024-11-17,UEFA Nations League,Finland,Greece,0.0,2.0
2024-11-17,UEFA Nations League,Norway,Kazakhstan,5.0,0.0
2024-11-17,UEFA Nations League,Austria,Slovenia,1.0,1.0
2024-11-17,UEFA Nations League,North Macedonia,Faroe Islands,1.0,0.0
2024-11-17,UEFA Nations League,Latvia,Armenia,1.0,2.0
2024-11-17,CONCACAF Nations League,Saint Vincent and the Grenadines,Bonaire,3.0,1.0
2024-11-17,CONCACAF Nations League,El Salvador,Montserrat,1.0,0.0
2024-11-17,Friendly,Thailand,Laos,1.0,1.0
2024-11-17,FIFA World Cup qualification,Fiji,New Caledonia,1.0,1.0
2024-11-17,FIFA World Cup qualification,Papua New Guinea,Solomon Islands,1.0,2.0
2024-11-17,African Cup of Nations qualification,Algeria,Liberia,5.0,1.0
2024-11-17,African Cup of Nations qualification,Togo,Equatorial Guinea,3.0,0.0
2024-11-18,UEFA Nations League,Croatia,Portugal,1.0,1.0
